157,60.4969,438.175,0.14762480556964874,0.04044173285365105,1.1427279710769653,8.0
157,61.3944,437.734,0.1476423740386963,0.04601950943470001,1.202700138092041,0.0
157,62.2909,437.291,0.1482170969247818,0.04273762181401253,1.230154275894165,10.0
157,63.1864,436.846,0.15072819590568542,0.04730362817645073,1.233691692352295,5.0
157,64.0808,436.398,0.15155699849128723,0.044629305601119995,1.2453773021697998,5.0
157,64.9742,435.949,0.1526993364095688,0.05030916631221771,1.2401524782180786,0.0
157,65.8666,435.498,0.1541854590177536,0.04899325221776962,1.2387810945510864,3.0
157,66.7579,435.044,0.15528661012649536,0.04779960960149765,1.235269546508789,4.0
157,67.6482,434.589,0.1580640971660614,0.0512109249830246,1.2246922254562378,3.0
157,68.5375,434.132,0.16033369302749634,0.0492432527244091,1.233742356300354,0.0
157,69.4257,433.672,0.16347037255764008,0.04573025554418564,1.2341045141220093,0.0
157,70.3128,433.211,0.16728352010250092,0.04248117655515671,1.248764991760254,0.0
157,71.1989,432.747,0.16754907369613647,0.04187614843249321,1.238555908203125,4.0
157,72.0839,432.282,0.16612346470355988,0.0394938662648201,1.248733639717102,0.0
157,72.9678,431.814,0.16483043134212494,0.0359635204076767,1.2356548309326172,4.0
157,73.8506,431.344,0.16337057948112488,0.028799358755350113,1.2573570013046265,0.0
157,74.7324,430.873,0.16082945466041565,0.02600901946425438,1.251158356666565,4.0
157,75.6131,430.399,0.1583358198404312,0.022553279995918274,1.2595430612564087,4.0
157,76.4927,429.923,0.15738604962825775,0.02742771990597248,1.2560627460479736,4.0
157,77.3712,429.445,0.1554812639951706,0.020478764548897743,1.2725857496261597,5.0
157,78.2486,428.966,0.15303292870521545,0.020219022408127785,1.2835243940353394,4.0
157,79.1249,428.484,0.1523469239473343,0.009285024367272854,1.299222469329834,5.0
157,80.0,428.0,0.15064437687397003,-0.002238326705992222,1.3233752250671387,5.0
157,80.8745,427.515,0.14931616187095642,0.009029395878314972,1.305606484413147,4.0
157,81.7485,427.029,0.14687179028987885,0.0004642121493816376,1.3202601671218872,5.0
157,82.6222,426.543,0.14530996978282928,0.005893380381166935,1.2861862182617188,4.0
157,83.4955,426.055,0.14320379495620728,0.0008159913122653961,1.2927350997924805,4.0
157,84.3685,425.568,0.14136821031570435,-0.0014405474066734314,1.2838177680969238,5.0
157,85.2411,425.079,0.14075151085853577,-0.004153114277869463,1.2894363403320312,4.0
157,86.1132,424.59,0.139692485332489,-0.012833914719522,1.2917850017547607,5.0
157,86.9851,424.1,0.139692485332489,-0.012833914719522,1.2917850017547607,4.0
157,87.8565,423.61,0.13852450251579285,-0.004509188234806061,1.2719658613204956,5.0
157,88.7276,423.118,0.13807108998298645,-0.008329828269779682,1.2955187559127808,5.0
157,89.5983,422.627,0.13535049557685852,-0.005528854206204414,1.2946031093597412,4.0
157,90.4686,422.134,0.1342666894197464,-0.01353158988058567,1.3116979598999023,4.0
157,91.3385,421.641,0.13315685093402863,-0.0026111886836588383,1.2913696765899658,5.0
157,92.2081,421.147,0.13206663727760315,-0.006780992262065411,1.2987169027328491,4.0
